Name,Specific heat capacity,
ard-fired silica (94-95 wt% silica),753.1,
Brick, high alumina (53 wt% alumina) (20% porosity),753,
Brick, high alumina (83 wt% alumina) (28% porosity),753,
Brick, high alumina (87 wt% alumina) (22% porosity),753,
Brick, kaolin insulating (heavy),774,
Brick, kaolin insulating (light),774,
Brick, magnesite (86 wt% MgO) (17.8% porosity),837,
Brick, magnesite (87 wt% MgO),837,
Brick, magnesite (89 wt% MgO),837,
Brick, magnesite (90 wt% MgO) (14.5% porosity),837,
Brick, magnesite (93 wt% MgO) (22.6% porosity),837,
Brick, normal fireclay (22% porosity),732,
Brick, siliceous (25% porosity),753,
Brick, siliceous fireclay (23% porosity),753,
Brick, sillimanite (22% porosity),711,
Brick, stabilized dolomite (22% porosity),837,
Brick, vermiculite,837,
Calcium oxide (pressed),753,
Calcium oxide (packed powder),753,
Carbon brick (fired),707,
,627.6,
Chrome-magnesite brick,753.1,
Diabasic glass (artificial),753,
Diatomaceous earth brick,795,
Diatomaceous earth brick (850°C),795,
Diatomaceous earth brick (fused at 1100°C),795,
Diatomaceous earth brick (high burn),795,
Diatomaceous earth brick (molded),795,
Dolomite brick, stabilized (22 wt% silica),837,
Egyptian fire (64-71 wt% silica),732.2,
Egyptian firebrick (64-71 wt% silica),732,
Fireclay brick, Missouri,960,
Fireclay brick, normal (22 wt% water),732,
Fireclay brick, siliceous (23 wt% water),753,
,795,
Fused-alumina brick (96 wt% alumina) (22% porosity),753.1,
Kaolin brick, insulating (dense),774,
Kaolin brick, insulating (light),774,
Vermiculite brick,837,
Vermiculite insulating powder,837,
Vermiculite, expanded (heavy),753,
Vermiculite, expanded (light),753,
