Name,Elongation (%),r,28,
90Pt-10Ir,24,
85Pt-15Ir,22,
80Pt-20Ir,20,
75Pt-25Ir,18,
70Pt-30Ir,16,
95Pt-5Rh,31,
90Pt-10Rh,29,
80Pt-20Rh,27,
70Pt-30Rh,23,
60Pt-40Rh,22,
95Pt-5Ru,34,
90Pt-10Ru,31,
