Name,Surface tension,
,22.3,
,22.39,
,23.45,
,25.38,
,25.6,
,25.73 (at 25°C),
,26.2,
,26.92,
,28.88,
,29.75,
,28.45 (at 50°C),
,21.82 (at 75°C),
